method,split,seed,episode,label,unsafe,score,threshold,flag,true_positive,false_positive,false_negative,true_negative,severity
random_flagger,valid_clock_skew,4,11,0,0,0.795302,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_clock_skew,4,12,0,0,0.186862,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_clock_skew,4,13,0,0,0.231738,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_clock_skew,5,0,0,0,0.356644,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_clock_skew,5,1,0,0,0.653028,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_clock_skew,5,2,0,0,0.511628,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_clock_skew,5,3,0,0,0.522009,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_clock_skew,5,4,0,0,0.083693,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_clock_skew,5,5,0,0,0.695730,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_clock_skew,5,6,0,0,0.083673,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_clock_skew,5,7,0,0,0.747232,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_clock_skew,5,8,0,0,0.048750,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_clock_skew,5,9,0,0,0.417810,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_clock_skew,5,10,0,0,0.573677,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_clock_skew,5,11,0,0,0.552057,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_clock_skew,5,12,0,0,0.001841,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_clock_skew,5,13,0,0,0.996986,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_clock_skew,6,0,0,0,0.134772,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_clock_skew,6,1,0,0,0.383038,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_clock_skew,6,2,0,0,0.011403,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_clock_skew,6,3,0,0,0.309135,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_clock_skew,6,4,0,0,0.846812,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_clock_skew,6,5,0,0,0.361459,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_clock_skew,6,6,0,0,0.999331,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_clock_skew,6,7,0,0,0.892607,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_clock_skew,6,8,0,0,0.854706,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_clock_skew,6,9,0,0,0.563636,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_clock_skew,6,10,0,0,0.467777,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_clock_skew,6,11,0,0,0.868672,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_clock_skew,6,12,0,0,0.994512,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_clock_skew,6,13,0,0,0.053081,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_clock_skew,7,0,0,0,0.013789,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_clock_skew,7,1,0,0,0.023557,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_clock_skew,7,2,0,0,0.404915,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_clock_skew,7,3,0,0,0.499321,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_clock_skew,7,4,0,0,0.041632,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_clock_skew,7,5,0,0,0.180819,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_clock_skew,7,6,0,0,0.369346,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_clock_skew,7,7,0,0,0.484671,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_clock_skew,7,8,0,0,0.860245,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_clock_skew,7,9,0,0,0.181344,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_clock_skew,7,10,0,0,0.715095,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_clock_skew,7,11,0,0,0.430761,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_clock_skew,7,12,0,0,0.000111,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_clock_skew,7,13,0,0,0.964356,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,0,0,0,0,0.250877,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,0,1,0,0,0.009553,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,0,2,0,0,0.677980,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,0,3,0,0,0.783514,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,0,4,0,0,0.986971,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,0,5,0,0,0.974669,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,0,6,0,0,0.023057,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,0,7,0,0,0.011262,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,0,8,0,0,0.751934,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,0,9,0,0,0.103118,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,0,10,0,0,0.743387,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,0,11,0,0,0.795818,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,0,12,0,0,0.992347,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,0,13,0,0,0.049962,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,1,0,0,0,0.837748,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,1,1,0,0,0.986649,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,1,2,0,0,0.886308,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,1,3,0,0,0.277674,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,1,4,0,0,0.285996,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,1,5,0,0,0.641219,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,1,6,0,0,0.875754,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,1,7,0,0,0.549463,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,1,8,0,0,0.304580,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,1,9,0,0,0.071518,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,1,10,0,0,0.226386,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,1,11,0,0,0.078524,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,1,12,0,0,0.787989,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,1,13,0,0,0.993406,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,2,0,0,0,0.019318,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,2,1,0,0,0.835840,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,2,2,0,0,0.135483,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,2,3,0,0,0.221306,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,2,4,0,0,0.242928,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,2,5,0,0,0.756821,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,2,6,0,0,0.926131,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,2,7,0,0,0.420922,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,2,8,0,0,0.731559,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,2,9,0,0,0.917992,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,2,10,0,0,0.146286,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,2,11,0,0,0.929386,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,2,12,0,0,0.725421,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,2,13,0,0,0.998738,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,3,0,0,0,0.325168,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,3,1,0,0,0.083732,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,3,2,0,0,0.980919,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,3,3,0,0,0.203598,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,3,4,0,0,0.905425,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,3,5,0,0,0.996396,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,3,6,0,0,0.092616,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,3,7,0,0,0.724140,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,3,8,0,0,0.956036,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,3,9,0,0,0.682050,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,3,10,0,0,0.949485,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,3,11,0,0,0.104765,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,3,12,0,0,0.218609,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,3,13,0,0,0.676948,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,4,0,0,0,0.841262,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,4,1,0,0,0.086394,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,4,2,0,0,0.989074,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,4,3,0,0,0.613966,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,4,4,0,0,0.115276,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,4,5,0,0,0.069477,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,4,6,0,0,0.619442,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,4,7,0,0,0.411360,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,4,8,0,0,0.504624,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,4,9,0,0,0.637744,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,4,10,0,0,0.113327,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,4,11,0,0,0.079383,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,4,12,0,0,0.080665,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,4,13,0,0,0.106545,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,5,0,0,0,0.017847,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,5,1,0,0,0.793948,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,5,2,0,0,0.812902,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,5,3,0,0,0.997502,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,5,4,0,0,0.841606,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,5,5,0,0,0.117304,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,5,6,0,0,0.055040,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,5,7,0,0,0.999978,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,5,8,0,0,0.845831,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,5,9,0,0,0.435306,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,5,10,0,0,0.646684,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,5,11,0,0,0.297875,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,5,12,0,0,0.081864,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,5,13,0,0,0.941521,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,6,0,0,0,0.874224,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,6,1,0,0,0.271836,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,6,2,0,0,0.976161,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,6,3,0,0,0.041434,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,6,4,0,0,0.216051,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,6,5,0,0,0.085466,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,6,6,0,0,0.154792,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,6,7,0,0,0.870193,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,6,8,0,0,0.999461,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,6,9,0,0,0.437254,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,6,10,0,0,0.360721,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,6,11,0,0,0.982872,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,6,12,0,0,0.969634,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,6,13,0,0,0.648543,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,7,0,0,0,0.030849,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,7,1,0,0,0.758964,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,7,2,0,0,0.001190,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,7,3,0,0,0.499416,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,7,4,0,0,0.004830,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,7,5,0,0,0.473250,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,7,6,0,0,0.718999,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,7,7,0,0,0.008619,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,7,8,0,0,0.901665,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,7,9,0,0,0.542212,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,7,10,0,0,0.021199,0.500000,0,0,0,0,1,1.0000
random_flagger,valid_low_friction_slip,7,11,0,0,0.589285,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,7,12,0,0,0.707789,0.500000,1,0,1,0,0,1.0000
random_flagger,valid_low_friction_slip,7,13,0,0,0.078477,0.500000,0,0,0,0,1,1.0000
random_flagger,contact_corruption,0,0,1,1,0.544324,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,0,1,1,1,0.216603,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,0,2,1,1,0.675475,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,0,3,1,1,0.555619,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,0,4,1,1,0.281719,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,0,5,1,1,0.868886,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,0,6,1,1,0.975686,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,0,7,1,1,0.617012,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,0,8,1,1,0.604943,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,0,9,1,1,0.554753,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,0,10,1,1,0.758939,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,0,11,1,1,0.931822,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,0,12,1,1,0.671257,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,0,13,1,1,0.929069,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,1,0,1,1,0.768996,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,1,1,1,1,0.134313,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,1,2,1,1,0.195651,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,1,3,1,1,0.952270,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,1,4,1,1,0.631918,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,1,5,1,1,0.076808,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,1,6,1,1,0.685508,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,1,7,1,1,0.795284,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,1,8,1,1,0.778673,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,1,9,1,1,0.999005,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,1,10,1,1,0.075888,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,1,11,1,1,0.479046,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,1,12,1,1,0.502141,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,1,13,1,1,0.091500,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,2,0,1,1,0.961159,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,2,1,1,1,0.298533,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,2,2,1,1,0.672971,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,2,3,1,1,0.037508,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,2,4,1,1,0.206536,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,2,5,1,1,0.499595,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,2,6,1,1,0.941481,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,2,7,1,1,0.928338,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,2,8,1,1,0.649170,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,2,9,1,1,0.462923,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,2,10,1,1,0.976014,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,2,11,1,1,0.400863,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,2,12,1,1,0.243590,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,2,13,1,1,0.371517,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,3,0,1,1,0.115045,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,3,1,1,1,0.097257,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,3,2,1,1,0.524547,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,3,3,1,1,0.664072,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,3,4,1,1,0.991080,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,3,5,1,1,0.684239,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,3,6,1,1,0.643017,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,3,7,1,1,0.165508,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,3,8,1,1,0.760756,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,3,9,1,1,0.849785,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,3,10,1,1,0.628617,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,3,11,1,1,0.984734,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,3,12,1,1,0.595936,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,3,13,1,1,0.121129,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,4,0,1,1,0.943245,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,4,1,1,1,0.110528,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,4,2,1,1,0.166861,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,4,3,1,1,0.978708,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,4,4,1,1,0.986427,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,4,5,1,1,0.030985,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,4,6,1,1,0.797145,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,4,7,1,1,0.471623,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,4,8,1,1,0.626282,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,4,9,1,1,0.141591,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,4,10,1,1,0.379022,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,4,11,1,1,0.029180,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,4,12,1,1,0.999430,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,4,13,1,1,0.991769,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,5,0,1,1,0.570600,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,5,1,1,1,0.138062,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,5,2,1,1,0.962526,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,5,3,1,1,0.647559,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,5,4,1,1,0.725753,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,5,5,1,1,0.984842,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,5,6,1,1,0.274445,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,5,7,1,1,0.769569,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,5,8,1,1,0.638211,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,5,9,1,1,0.466798,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,5,10,1,1,0.000549,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,5,11,1,1,0.325667,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,5,12,1,1,0.866341,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,5,13,1,1,0.956364,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,6,0,1,1,0.237704,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,6,1,1,1,0.022607,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,6,2,1,1,0.763429,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,6,3,1,1,0.943695,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,6,4,1,1,0.491616,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,6,5,1,1,0.186751,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,6,6,1,1,0.565915,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,6,7,1,1,0.874159,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,6,8,1,1,0.838851,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,6,9,1,1,0.978686,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,6,10,1,1,0.725475,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,6,11,1,1,0.314951,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,6,12,1,1,0.903142,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,6,13,1,1,0.822613,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,7,0,1,1,0.933790,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,7,1,1,1,0.000643,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,7,2,1,1,0.158417,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,7,3,1,1,0.995237,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,7,4,1,1,0.234464,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,7,5,1,1,0.916193,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,7,6,1,1,0.141119,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,7,7,1,1,0.770162,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,7,8,1,1,0.657323,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,7,9,1,1,0.727419,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,7,10,1,1,0.906654,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,7,11,1,1,0.991679,0.500000,1,1,0,0,0,1.0000
random_flagger,contact_corruption,7,12,1,1,0.036991,0.500000,0,0,0,1,0,1.0000
random_flagger,contact_corruption,7,13,1,1,0.235316,0.500000,0,0,0,1,0,1.0000
random_flagger,energy_work_corruption,0,0,1,1,0.780140,0.500000,1,1,0,0,0,1.0000
random_flagger,energy_work_corruption,0,1,1,1,0.870361,0.500000,1,1,0,0,0,1.0000
random_flagger,energy_work_corruption,0,2,1,1,0.146403,0.500000,0,0,0,1,0,1.0000
random_flagger,energy_work_corruption,0,3,1,1,0.989705,0.500000,1,1,0,0,0,1.0000
random_flagger,energy_work_corruption,0,4,1,1,0.449537,0.500000,0,0,0,1,0,1.0000
random_flagger,energy_work_corruption,0,5,1,1,0.480606,0.500000,0,0,0,1,0,1.0000
random_flagger,energy_work_corruption,0,6,1,1,0.707038,0.500000,1,1,0,0,0,1.0000
random_flagger,energy_work_corruption,0,7,1,1,0.904643,0.500000,1,1,0,0,0,1.0000
random_flagger,energy_work_corruption,0,8,1,1,0.015300,0.500000,0,0,0,1,0,1.0000
random_flagger,energy_work_corruption,0,9,1,1,0.224859,0.500000,0,0,0,1,0,1.0000
random_flagger,energy_work_corruption,0,10,1,1,0.058752,0.500000,0,0,0,1,0,1.0000
random_flagger,energy_work_corruption,0,11,1,1,0.540430,0.500000,1,1,0,0,0,1.0000
random_flagger,energy_work_corruption,0,12,1,1,0.982583,0.500000,1,1,0,0,0,1.0000
random_flagger,energy_work_corruption,0,13,1,1,0.255292,0.500000,0,0,0,1,0,1.0000
random_flagger,energy_work_corruption,1,0,1,1,0.532789,0.500000,1,1,0,0,0,1.0000
random_flagger,energy_work_corruption,1,1,1,1,0.732830,0.500000,1,1,0,0,0,1.0000
random_flagger,energy_work_corruption,1,2,1,1,0.261886,0.500000,0,0,0,1,0,1.0000
random_flagger,energy_work_corruption,1,3,1,1,0.640208,0.500000,1,1,0,0,0,1.0000
random_flagger,energy_work_corruption,1,4,1,1,0.297215,0.500000,0,0,0,1,0,1.0000
random_flagger,energy_work_corruption,1,5,1,1,0.803157,0.500000,1,1,0,0,0,1.0000
random_flagger,energy_work_corruption,1,6,1,1,0.627233,0.500000,1,1,0,0,0,1.0000
